article_id,journal,final_publication_year,source_folder_year,title,doi,source_integrity_status,md_available,word_count,heading_count,has_abstract_heading,has_introduction_heading,has_literature_heading,has_data_sample_heading,has_institution_background_heading,has_method_identification_heading,has_model_framework_heading,has_result_heading,has_robustness_extension_heading,has_mechanism_channel_heading,has_conclusion_heading,has_appendix_support_heading,has_references_heading
41bc3f78564e2835,JFE,2020,2020,International R&D Spillovers and Asset Prices,10.1016/j.jfineco.2019.09.009,original_package_used,True,14945,51,True,True,False,True,False,False,True,True,True,True,True,True,True
b30431d94617c270,JFE,2020,2020,Inventor CEOs,10.1016/j.jfineco.2019.06.009,original_package_used,True,13118,21,True,True,False,True,False,True,False,True,False,True,True,False,True
be946a7fbc64db94,JFE,2020,2020,Investor Experiences and Financial Market Dynamics,10.1016/j.jfineco.2019.11.002,original_package_used,True,15884,35,True,True,False,False,False,False,True,True,False,False,True,True,False
0b3872130d3acc91,JFE,2020,2020,Investor ideology,10.1016/j.jfineco.2020.03.004,original_package_used,True,16319,27,False,True,True,True,True,True,True,True,False,False,True,False,True
6250713da2a68287,JFE,2020,2020,Is Information Risk Priced? Evidence from Abnormal Idiosyncratic Volatility,10.1016/j.jfineco.2019.06.013,original_package_used,True,15279,33,True,True,False,True,True,False,False,True,True,True,True,False,True
81cbffe8304e9053,JFE,2020,2020,Is conflicted investment advice better than no advice?,10.1016/j.jfineco.2020.05.005,original_package_used,True,13797,28,True,True,True,False,True,False,True,True,False,False,True,False,True
3596d27e3a40a5f4,JFE,2020,2020,Is the Active Fund Management Industry Concentrated Enough?,10.1016/j.jfineco.2019.08.009,original_package_used,True,14879,34,True,True,False,True,True,True,True,True,True,False,True,False,True
80b709f1e3e97546,JFE,2020,2020,Is the Credit Spread Puzzle a Myth?,10.1016/j.jfineco.2020.02.009,original_package_used,True,12841,34,True,True,False,True,False,True,True,True,False,False,True,True,True
2a9c467d5472c8f0,JFE,2020,2020,Is there a paradox of pledgeability?,10.1016/j.jfineco.2020.05.003,original_package_used,True,4602,13,True,True,False,False,False,False,False,True,False,False,False,True,True
ef70fe1d480a6903,JFE,2020,2020,"Left-Tail Momentum: Underreaction to Bad News, Costly Arbitrage and Equity Returns",10.1016/j.jfineco.2019.07.006,original_package_used,True,20707,42,False,True,False,True,True,False,True,True,True,False,True,False,True
e1e1c72394426ec5,JFE,2020,2020,Leveraged Buyouts and Bond Credit Spreads,10.1016/j.jfineco.2019.07.007,original_package_used,True,13954,26,True,True,False,True,False,True,True,True,False,False,False,False,True
54ed0b5be0935646,JFE,2020,2020,"Limited liability and investment: Evidence from changes in marital property laws in the US South, 1840–1850",10.1016/j.jfineco.2020.04.003,original_package_used,True,20853,36,False,True,False,True,True,True,False,True,False,True,True,False,True
4110a7a3ddb2f6ca,JFE,2020,2020,Liquidity regimes and optimal dynamic asset allocation,10.1016/j.jfineco.2019.09.011,original_package_used,True,14945,44,True,True,False,True,False,False,True,True,False,False,True,False,True
e7109b4b5a237eb2,JFE,2020,2020,"Liquidity risk and exchange-traded fund returns, variances, and tracking errors",10.1016/j.jfineco.2019.02.012,original_package_used,True,16890,50,True,True,False,True,False,False,True,True,False,False,True,True,False
652caa6815d39aa2,JFE,2020,2020,Liquidity supply by broker-dealers and real activity,10.1016/j.jfineco.2019.11.006,original_package_used,True,11029,30,True,True,False,True,True,True,True,True,True,False,True,True,True
4cc970da412b6429,JFE,2020,2020,"Location Choice, Portfolio Choice",10.1016/j.jfineco.2019.10.010,original_package_used,True,12961,33,True,True,False,True,False,True,True,True,True,False,True,False,True
ac9160104d4cce1e,JFE,2020,2020,Locked In by Leverage: Job Search during the Housing Crisis,10.1016/j.jfineco.2019.11.001,original_package_used,True,13811,20,True,True,False,True,False,False,False,True,False,False,True,False,True
6f86f5fd17e5bb50,JFE,2020,2020,Managerial Control Benefits and Takeover Market Efficiency,10.1016/j.jfineco.2019.11.003,original_package_used,True,16180,33,True,True,False,True,False,True,True,True,True,False,True,False,True
83e1ffa35260793a,JFE,2020,2020,Measuring Skewness Premia,10.1016/j.jfineco.2019.06.002,original_package_used,True,15533,27,True,True,False,True,False,True,True,True,True,True,True,True,True
f40a8a201a876dae,JFE,2020,2020,Medicaid and household savings behavior: New evidence from tax refunds,10.1016/j.jfineco.2019.10.008,original_package_used,True,16626,28,False,True,True,True,True,True,True,True,True,True,True,True,True
30f5a66c8dc2a5fa,JFE,2020,2020,Monetary stimulus and bank lending,10.1016/j.jfineco.2019.09.007,original_package_used,True,17288,48,False,True,False,True,False,False,False,True,True,True,True,False,True
05a0ac61e9967439,JFE,2020,2020,Mood Beta and Seasonalities in Stock Returns,10.1016/j.jfineco.2020.02.003,original_package_used,True,13015,31,False,True,False,False,True,False,False,True,True,False,True,False,True
001b544d39fc195c,JFE,2020,2020,Mutual Fund Investments in Private Firms,10.1016/j.jfineco.2019.10.003,original_package_used,True,18081,37,False,True,False,True,False,False,False,True,True,False,True,True,True
266033ec60aa6604,JFE,2020,2020,OTC premia,10.1016/j.jfineco.2019.09.010,original_package_used,True,13642,17,False,True,False,True,False,False,False,True,False,False,True,False,True
3d953df350b83810,JFE,2020,2020,"Off-Balance Sheet Funding, Voluntary Support and Investment Efficiency",10.1016/j.jfineco.2020.02.001,original_package_used,True,13045,22,True,True,False,False,False,False,True,True,True,False,True,True,True
a018e9cb95f58db3,JFE,2020,2020,On the performance of volatility-managed portfolios,10.1016/j.jfineco.2020.04.015,original_package_used,True,14503,23,False,True,False,True,False,False,False,True,False,True,True,True,True
1830349df7157db9,JFE,2020,2020,Persuasion in Relationship Finance,10.1016/j.jfineco.2020.06.018,original_package_used,True,13144,34,True,True,False,False,True,False,True,False,True,False,True,True,True
6b6b82b1114839a2,JFE,2020,2020,Policy Uncertainty and Corporate Credit Spreads,10.1016/j.jfineco.2020.07.001,original_package_used,True,14660,49,True,True,False,True,False,True,False,True,True,False,True,True,True
2c9dd4a3df808def,JFE,2020,2020,Portfolio Rebalancing in General Equilibrium,10.1016/j.jfineco.2019.08.007,original_package_used,True,10466,31,True,True,True,True,False,False,True,True,True,False,True,False,True
06de2145c4df356d,JFE,2020,2020,Potential Pilot Problems: Treatment Spillovers in Financial Regulatory Experiments,10.1016/j.jfineco.2019.05.016,original_package_used,True,13356,17,True,True,False,True,False,True,True,True,False,False,True,False,True
b4ea9ffdab0e3a30,JFE,2020,2020,Pre-Trade Hedging: Evidence from the Issuance of Retail Structured Products,10.1016/j.jfineco.2020.02.004,original_package_used,True,15228,21,True,True,False,True,False,False,False,True,False,False,True,False,True
493f6fefd0221171,JFE,2020,2020,Pricing structured products with economic covariates,10.1016/j.jfineco.2019.08.002,original_package_used,True,11390,28,False,True,False,True,False,True,True,True,True,False,True,True,True
bd7a807c5533831c,JFE,2020,2020,Prime (information) brokerage,10.1016/j.jfineco.2020.02.010,original_package_used,True,14963,35,True,True,False,True,False,False,False,True,False,False,True,False,True
d1fbb150cea51f13,JFE,2020,2020,Private money creation with safe assets and term premia,10.1016/j.jfineco.2019.11.007,original_package_used,True,16243,36,False,True,False,True,False,False,True,True,True,True,True,True,True
7ab93c55c9a2516c,JFE,2020,2020,Providing Liquidity in an Illiquid Market: Dealer Behavior in US Corporate Bonds,10.1016/j.jfineco.2019.05.014,original_package_used,True,14798,22,True,True,False,True,False,False,True,True,False,False,True,False,True
365175a07f1cdbf2,JFE,2020,2020,Quantify the Quantitative Easing: Impact on Bonds and Corporate Debt Issuance,10.1016/j.jfineco.2019.08.003,original_package_used,True,11680,29,True,True,True,True,False,False,True,True,True,False,True,False,True
16c1cb5f29f1c3b8,JFE,2020,2020,Real Effects of Workers’ Financial Distress: Evidence from Teacher Spillovers,10.1016/j.jfineco.2019.09.001,original_package_used,True,10856,33,True,True,False,True,False,True,False,True,True,False,True,True,True
c84df04f33693a3d,JFE,2020,2020,Reducing Information Frictions in Venture Capital: The Role of New Venture Competitions,10.1016/j.jfineco.2019.10.009,original_package_used,True,10754,22,True,True,False,True,False,True,False,True,True,True,True,False,True
1b44a2d20e204938,JFE,2020,2020,Regulatory cooperation and foreign portfolio investment,10.1016/j.jfineco.2020.04.016,original_package_used,True,13788,25,False,True,True,True,True,True,True,True,False,False,True,True,True
98116ded800f2297,JFE,2020,2020,Reputations and credit ratings: evidence from commercial mortgage-backed securities,10.1016/j.jfineco.2019.06.001,original_package_used,True,13145,26,False,True,False,True,True,True,False,True,True,False,True,False,True
990e2b50a3194f2f,JFE,2020,2020,Risky bank guarantees,10.1016/j.jfineco.2019.10.005,original_package_used,True,23420,43,True,True,False,True,False,True,True,True,True,False,True,True,True
c05e2ca47aa2f92f,JFE,2020,2020,Security analysts and capital market anomalies,10.1016/j.jfineco.2020.01.002,original_package_used,True,15713,35,True,True,True,True,True,False,False,True,True,True,True,False,True
af9ea13bdf6730f4,JFE,2020,2020,Shared analyst coverage: Unifying momentum spillover effects,10.1016/j.jfineco.2019.10.007,original_package_used,True,19428,33,True,True,False,True,False,False,False,True,True,True,True,False,True
75720a1224dc87ce,JFE,2020,2020,Short-term debt and incentives for risk-taking,10.1016/j.jfineco.2019.07.008,original_package_used,True,16254,27,True,True,False,False,False,False,True,False,True,True,True,True,True
fa306d964cf0dd9b,JFE,2020,2020,"Shorting flows, public disclosure, and market efficiency",10.1016/j.jfineco.2019.05.018,original_package_used,True,14397,49,True,True,False,True,False,False,True,True,True,False,True,True,True
79c6bc87d849a6b1,JFE,2020,2020,Show Me the Money: The Monetary Policy Risk Premium,10.1016/j.jfineco.2019.06.012,original_package_used,True,14544,27,True,True,False,True,False,True,False,True,True,True,True,True,True
eeb512fca33bc940,JFE,2020,2020,Shrinking the Cross-Section,10.1016/j.jfineco.2019.06.008,original_package_used,True,15387,23,True,True,False,True,False,True,True,True,False,False,True,False,True
0c1ac3cb28380d8e,JFE,2020,2020,Sophisticated Investors and Market Efficiency: Evidence from a Natural Experiment,10.1016/j.jfineco.2020.06.004,original_package_used,True,15252,44,True,True,False,True,False,False,False,True,True,True,True,True,True
b3766773d7d5f845,JFE,2020,2020,Sovereign credit risk and exchange rates: Evidence from CDS quanto spreads,10.1016/j.jfineco.2019.12.005,original_package_used,True,14667,36,True,True,False,True,False,False,True,True,False,False,True,False,True
857c175359c24bb8,JFE,2020,2020,Squaring venture capital valuations with reality,10.1016/j.jfineco.2018.04.015,original_package_used,True,14638,23,True,True,False,True,False,False,True,False,True,False,True,False,True
081f21b15957618f,JFE,2020,2020,Strategic trading and unobservable information acquisition,10.1016/j.jfineco.2020.05.007,original_package_used,True,14374,33,True,True,False,False,False,False,True,True,True,False,True,True,True
89cccee3b5353fa5,JFE,2020,2020,Stress Tests and Small Business Lending,10.1016/j.jfineco.2019.08.008,original_package_used,True,12366,20,False,False,False,True,False,False,False,True,True,True,True,False,False
f3b6948cb166b970,JFE,2020,2020,Swap Trading after Dodd-Frank: Evidence from Index CDS,10.1016/j.jfineco.2020.03.008,original_package_used,True,17636,29,True,True,False,True,False,True,True,True,False,True,True,True,True
29d1d25a3d3ebe34,JFE,2020,2020,Terrorist Attacks and Investor Risk Preference: Evidence from Mutual Fund Flows,10.1016/j.jfineco.2020.02.008,original_package_used,True,16152,33,True,True,True,True,True,True,False,True,True,False,True,False,True
bd6db561b4c3e9c0,JFE,2020,2020,The Creation and Evolution of Entrepreneurial Public Markets,10.1016/j.jfineco.2019.10.002,original_package_used,True,13349,21,True,True,False,True,False,False,True,False,False,False,True,False,True
8b9735bc60fb669a,JFE,2020,2020,The Economic Impact of Right-to-Work Laws: Evidence from Collective Bargaining Agreements and Corporate Policies,10.1016/j.jfineco.2020.02.005,original_package_used,True,14282,20,True,True,False,True,False,True,True,True,True,False,True,False,True
45675cb46fd1c4da,JFE,2020,2020,The Effect of Minority Veto Rights on Controller Pay Tunneling,10.1016/j.jfineco.2020.06.015,original_package_used,True,7787,16,True,True,False,True,False,True,False,True,True,False,True,False,True
5db4ffc8ba6dbb8b,JFE,2020,2020,The Importance of Being Special: Repo Markets During the Crisis,10.1016/j.jfineco.2020.02.006,original_package_used,True,19883,39,True,True,False,True,False,False,True,True,False,False,True,True,True
12a92c15e495dd3c,JFE,2020,2020,The Persistent Effect of Initial Success: Evidence from Venture Capital,10.1016/j.jfineco.2020.01.004,original_package_used,True,11370,14,True,True,False,True,False,False,False,True,False,False,True,False,True
9d6a862d92db8f6b,JFE,2020,2020,The Term Structure and Inflation Uncertainty,10.1016/j.jfineco.2020.04.013,original_package_used,True,14604,31,True,True,False,True,False,True,True,True,False,False,True,True,True
2767cb33f197993e,JFE,2020,2020,The US Treasury floating rate note puzzle: Is there a premium for mark-to-market stability?,10.1016/j.jfineco.2020.04.006,original_package_used,True,14205,40,True,True,True,False,False,False,False,False,True,True,True,False,True
ea545fe5f58622a1,JFE,2020,2020,The conditional expected market return,10.1016/j.jfineco.2020.03.009,original_package_used,True,16000,37,True,True,False,True,False,False,True,True,False,False,True,True,True
859842350e6072b9,JFE,2020,2020,The effect of exogenous information on voluntary disclosure and market quality,10.1016/j.jfineco.2020.04.018,original_package_used,True,13641,32,False,True,True,False,True,False,True,True,True,False,True,True,True
a260c524555d85ee,JFE,2020,2020,The financing of local government in China: Stimulus loan wanes and shadow banking waxes,10.1016/j.jfineco.2019.07.009,original_package_used,True,18461,49,True,True,False,True,True,False,False,True,False,False,True,False,True
d2185f24eb97e8fc,JFE,2020,2020,The job rating game: revolving doors and analyst incentives,10.1016/j.jfineco.2019.05.012,original_package_used,True,13221,29,True,True,True,True,False,False,True,True,True,False,True,True,True
d548c3c423c811bf,JFE,2020,2020,The paradox of pledgeability,10.1016/j.jfineco.2019.05.005,original_package_used,True,11354,46,True,True,False,False,False,False,True,True,False,False,True,True,True
2d2ff42b33d9d545,JFE,2020,2020,The price effects of liquidity shocks: A study of the SEC’s tick size experiment,10.1016/j.jfineco.2020.07.002,original_package_used,True,16680,33,False,True,False,True,True,False,False,True,False,False,True,True,True
6c3e41b770c2a787,JFE,2020,2020,The redistributive effects of bank capital regulation,10.1016/j.jfineco.2019.12.002,original_package_used,True,14347,16,True,True,False,False,False,False,True,True,False,False,True,True,True
126142905f870178,JFE,2020,2020,The scarcity effect of QE on repo rates: evidence from the euro area,10.1016/j.jfineco.2020.04.009,original_package_used,True,12405,28,True,True,False,True,False,True,False,True,False,True,True,True,False
a541f00d1db694bf,JFE,2020,2020,The term structure of liquidity provision,10.1016/j.jfineco.2019.09.008,original_package_used,True,12851,27,False,True,False,True,False,True,False,True,False,False,True,False,True
d05c420518cdeba7,JFE,2020,2020,The timing and consequences of seasoned equity offerings: A regression discontinuity approach,10.1016/j.jfineco.2020.04.017,original_package_used,True,12450,16,True,True,False,True,False,True,False,True,True,False,True,False,True
fd5ca0028afab577,JFE,2020,2020,"Tick size, liquidity for small and large orders, and price informativeness: Evidence from the Tick Size Pilot Program",10.1016/j.jfineco.2019.11.004,original_package_used,True,16920,30,True,True,False,True,False,False,False,True,True,False,True,False,True
9dc38902fb4391aa,JFE,2020,2020,Time series momentum: Is it there?,10.1016/j.jfineco.2019.08.004,original_package_used,True,9373,21,True,True,False,True,False,True,False,True,False,False,True,False,True
0eaa55c80ccdddf5,JFE,2020,2020,Time to build and the real-options channel of residential investment,10.1016/j.jfineco.2018.10.019,original_package_used,True,8104,42,True,True,False,True,False,True,True,True,False,True,True,False,True
e00729e43cc34dc4,JFE,2020,2020,Time-Varying Demand for Lottery: Speculation Ahead of Earnings Announcements,10.1016/j.jfineco.2020.06.016,original_package_used,True,18089,26,True,True,False,True,False,False,False,True,True,True,True,True,True
f93085b02bae6d4f,JFE,2020,2020,Time-Varying Inflation Risk and Stock Returns,10.1016/j.jfineco.2019.09.012,original_package_used,True,16060,30,True,True,False,True,False,False,True,False,True,False,True,False,True
46894cebb9dce2a0,JFE,2020,2020,Trading Out of Sight: An Analysis of Cross-Trading in Mutual Fund Families,10.1016/j.jfineco.2018.12.005,original_package_used,True,15368,26,True,True,False,True,False,True,False,True,True,False,True,False,True
c9d8307b920b8286,JFE,2020,2020,Trading and Arbitrage in Cryptocurrency Markets,10.1016/j.jfineco.2019.07.001,original_package_used,True,15843,35,True,True,False,True,False,False,False,False,False,False,True,True,True
0723b40c108eab72,JFE,2020,2020,Turning alphas into betas: Arbitrage and endogenous risk,10.1016/j.jfineco.2020.02.011,original_package_used,True,10581,24,True,True,False,True,True,True,False,True,True,False,True,True,True
97e921bab403a27c,JFE,2020,2020,What you see is not what you get: The costs of trading market anomalies,10.1016/j.jfineco.2020.02.012,original_package_used,True,19790,31,True,True,True,True,False,True,False,False,False,False,True,True,True
bcbc21328b4353a3,JFE,2020,2020,When low beats high: Riding the sales seasonality premium,10.1016/j.jfineco.2020.06.003,original_package_used,True,11937,21,False,True,False,True,False,True,False,True,False,True,True,True,True
664893e86b9ccdc6,JFE,2020,2020,Who’s paying attention? Measuring common ownership and its impact on managerial incentives,10.1016/j.jfineco.2019.12.006,original_package_used,True,18042,46,True,True,True,True,False,False,True,True,True,False,True,True,True
26a3ac62b42ed226,JFE,2020,2020,Why Does Public News Augment Information Asymmetries?,10.1016/j.jfineco.2019.05.020,original_package_used,True,10983,22,True,True,False,True,True,False,True,True,False,True,True,True,True
503c6f917f1449dc,JFE,2020,2020,Why do discount rates vary?,10.1016/j.jfineco.2020.04.004,original_package_used,True,7839,15,True,True,False,True,False,True,True,True,False,False,True,False,True
0803a31d8456daca,JFE,2020,2020,Why do option returns change sign from day to night?,10.1016/j.jfineco.2018.12.006,original_package_used,True,13768,38,True,True,True,True,False,True,False,False,False,True,True,False,False
4c2faea27e4f13f6,JFE,2021,2021,A BIT goes a long way: Bilateral investment treaties and cross-border mergers,10.1016/j.jfineco.2020.12.005,original_package_used,True,13768,22,False,True,False,True,True,True,False,True,True,False,True,False,True
cec4f0abfa18f81a,JFE,2021,2021,A day late and a dollar short,10.1016/j.jfineco.2021.04.033,original_package_used,True,14466,25,False,True,False,True,True,True,False,True,True,True,True,False,True
465c729d7810739c,JFE,2021,2021,A dynamic theory of multiple borrowing,10.1016/j.jfineco.2020.08.016,original_package_used,True,12188,31,False,True,True,False,False,False,True,True,False,False,True,False,True
141c38abb9c29d02,JFE,2021,2021,A parallel OTC market: Evidence from foreign exchange trading,10.1016/j.jfineco.2020.10.004,original_package_used,True,13908,22,False,True,False,True,True,False,True,True,False,False,True,False,True
f167a68f86a409cd,JFE,2021,2021,A tale of two types: Generalists vs. specialists in asset management,10.1016/j.jfineco.2021.04.027,original_package_used,True,10929,23,False,True,False,True,False,False,False,True,True,False,True,True,True
2eb2f375cdbcace4,JFE,2021,2021,Access to public capital markets and employment growth,10.1016/j.jfineco.2021.05.036,original_package_used,True,16278,23,False,True,False,True,False,True,False,True,False,True,True,False,True
55f08646af3de96b,JFE,2021,2021,Accounting for financial stability: Bank disclosure and loss recognition in the financial crisis,10.1016/j.jfineco.2021.05.016,original_package_used,True,20420,25,False,True,False,True,True,True,False,True,False,False,True,False,True
8c23c73e6f4455ed,JFE,2021,2021,"Air pollution, affect, and forecasting bias: Evidence from Chinese financial analysts",10.1016/j.jfineco.2019.12.004,original_package_used,True,8912,22,False,True,False,True,True,False,False,True,True,False,True,True,True
c694ab858da361d4,JFE,2021,2021,"Air pollution, behavioral bias, and the disposition effect in China",10.1016/j.jfineco.2019.09.003,original_package_used,True,22514,21,False,True,False,True,False,False,False,True,True,True,True,False,True
a31c3076bb52c47c,JFE,2021,2021,Anatomy of a liquidity crisis: Corporate bonds in the COVID-19 crisis,10.1016/j.jfineco.2021.05.052,original_package_used,True,14004,18,False,True,False,True,True,False,False,False,False,False,True,False,True
1624f540d602c544,JFE,2021,2021,And the children shall lead: Gender diversity and performance in venture capital,10.1016/j.jfineco.2020.06.026,original_package_used,True,13668,16,False,True,False,True,False,True,False,True,True,False,True,True,True
36e2b257aadcd517,JFE,2021,2021,Angels and venture capitalists: Substitutes or complements?,10.1016/j.jfineco.2021.04.001,original_package_used,True,15676,29,False,True,True,True,False,True,True,True,True,False,True,False,True
a669c5f285a05b6e,JFE,2021,2021,Are disagreements agreeable? Evidence from information aggregation,10.1016/j.jfineco.2021.02.006,original_package_used,True,12003,33,False,True,False,False,False,True,False,True,True,False,True,False,True
bed357e0d1550e3e,JFE,2021,2021,Are return seasonalities due to risk or mispricing?,10.1016/j.jfineco.2020.07.009,original_package_used,True,14405,31,False,True,False,True,False,False,True,True,True,False,True,False,True
73b661d750c6d5dd,JFE,2021,2021,Asset mispricing,10.1016/j.jfineco.2020.05.011,original_package_used,True,17566,34,False,True,True,True,False,False,True,True,False,True,True,True,True
c98033a4e21d6f13,JFE,2021,2021,"Asset prices, midterm elections, and political uncertainty",10.1016/j.jfineco.2021.03.007,original_package_used,True,12591,21,False,True,False,True,False,False,False,True,False,False,True,False,True
c4590e53ceef9993,JFE,2021,2021,Asset pricing with heterogeneous agents and long-run risk,10.1016/j.jfineco.2021.01.005,original_package_used,True,16208,23,False,True,False,False,False,False,True,True,True,True,True,False,True
34439be1da91ae61,JFE,2021,2021,Asset pricing with index investing,10.1016/j.jfineco.2020.06.023,original_package_used,True,13137,22,False,True,False,True,False,False,True,True,False,False,True,True,True
9337429884042d96,JFE,2021,2021,Asymmetric information risk in FX markets,10.1016/j.jfineco.2020.12.007,original_package_used,True,12907,23,False,True,False,True,False,True,False,True,True,True,True,False,True
4ae897d5cf8c39f1,JFE,2021,2021,"Bank capital, government bond holdings, and sovereign debt capacity",10.1016/j.jfineco.2021.04.005,original_package_used,True,8321,28,False,True,False,False,False,False,True,True,True,False,True,True,True
09cb24743dc551fa,JFE,2021,2021,Bank monitoring: Evidence from syndicated loans,10.1016/j.jfineco.2020.08.017,original_package_used,True,14730,28,False,True,False,True,True,False,False,True,False,False,True,True,True
2036919c9f067b50,JFE,2021,2021,Banks as patient lenders: Evidence from a tax reform,10.1016/j.jfineco.2020.07.021,original_package_used,True,13022,21,False,True,False,True,False,True,False,True,False,False,True,True,True
133d1dabc1643081,JFE,2021,2021,"Banks funding, leverage, and investment",10.1016/j.jfineco.2020.06.022,original_package_used,True,13994,28,False,True,True,True,False,False,True,True,False,True,True,True,True
14d619fc8dc3819d,JFE,2021,2021,Benchmark interest rates when the government is risky,10.1016/j.jfineco.2020.10.009,original_package_used,True,14497,30,False,True,False,True,False,True,True,True,False,False,True,True,True
c7e3505daafdcc46,JFE,2021,2021,Bias in the effective bid-ask spread,10.1016/j.jfineco.2021.04.018,original_package_used,True,17031,36,False,True,False,True,False,True,True,True,True,False,True,True,True
cee84d9b9302c96a,JFE,2021,2021,Brexit and the contraction of syndicated lending,10.1016/j.jfineco.2021.03.009,original_package_used,True,9751,21,False,True,False,True,True,False,False,True,False,False,True,True,True
ebf9404473838ac0,JFE,2021,2021,Business groups and the incorporation of firm-specific shocks into stock prices,10.1016/j.jfineco.2020.09.005,original_package_used,True,12587,29,False,True,False,True,False,True,True,True,True,False,True,False,True
113791ca92133292,JFE,2021,2021,Calendar rotations: A new approach for studying the impact of timing using earnings announcements,10.1016/j.jfineco.2021.01.009,original_package_used,True,13807,26,False,True,False,True,False,True,False,True,True,True,True,True,True
7b2d07d35bcb0f23,JFE,2021,2021,Can investors time their exposure to private equity?,10.1016/j.jfineco.2020.08.014,original_package_used,True,11773,21,False,True,False,True,False,False,False,True,True,False,True,False,True
f7c0af8d34edde7e,JFE,2021,2021,Can unpredictable risk exposure be priced?,10.1016/j.jfineco.2020.08.006,original_package_used,True,13459,26,False,True,False,False,False,False,True,False,False,False,True,True,True
966aa9898cf40d21,JFE,2021,2021,Capital supply and corporate bond issuances: Evidence from mutual fund flows,10.1016/j.jfineco.2021.03.012,original_package_used,True,13001,25,False,True,False,True,False,False,False,True,True,True,True,True,True
4d1611d71aab74fe,JFE,2021,2021,Central bank communication and the yield curve,10.1016/j.jfineco.2021.04.036,original_package_used,True,12373,24,False,True,False,True,False,False,True,True,True,False,True,False,True
522f4871d96bb873,JFE,2021,2021,Color and credit,10.1016/j.jfineco.2021.03.001,original_package_used,True,12357,25,False,True,False,True,False,True,False,True,True,False,True,True,True
8fd9bd28b3bd01dd,JFE,2021,2021,Common ownership and competition in product markets,10.1016/j.jfineco.2020.07.007,original_package_used,True,16856,21,False,True,True,True,False,False,False,True,True,False,True,True,True
9c981841019b1057,JFE,2021,2021,Common pricing across asset classes: Empirical evidence revisited,10.1016/j.jfineco.2020.12.001,original_package_used,True,16717,16,False,True,False,True,False,True,True,True,True,False,True,False,True
40b5cb61d1dd9cc2,JFE,2021,2021,Common shocks in stocks and bonds,10.1016/j.jfineco.2021.06.008,original_package_used,True,17503,39,False,True,False,True,False,True,True,True,True,True,True,False,True
7c09938a61110068,JFE,2021,2021,Compensation disclosures and strategic commitment: Evidence from revenue-based pay,10.1016/j.jfineco.2021.04.006,original_package_used,True,15847,50,False,True,False,True,True,False,False,True,True,False,True,True,True
8c4eae14fe75868a,JFE,2021,2021,Competition among liquidity providers with access to high-frequency trading technology,10.1016/j.jfineco.2020.11.002,original_package_used,True,18791,38,False,True,False,False,False,False,True,True,False,False,True,True,True
83427c9fb7549868,JFE,2021,2021,"Competition, profitability, and discount rates",10.1016/j.jfineco.2020.12.013,original_package_used,True,25616,31,False,True,False,True,True,False,True,True,False,True,True,True,True
a8d39ca27a3680ea,JFE,2021,2021,Contracting without contracting institutions: The trusted assistant loan in 19th century China,10.1016/j.jfineco.2021.02.005,original_package_used,True,14650,29,False,True,False,True,True,False,False,True,True,False,True,False,True
76be506fa44841e8,JFE,2021,2021,Contracts with (Social) benefits,10.1016/j.jfineco.2021.01.006,original_package_used,True,11992,18,False,True,False,True,False,False,False,True,False,False,True,True,True
0eb63a214bf03350,JFE,2021,2021,Core earnings: New data and evidence,10.1016/j.jfineco.2021.04.025,original_package_used,True,12775,21,False,True,False,True,True,False,False,True,True,False,True,True,True
6bdc08b8d3cf14c9,JFE,2021,2021,Corporate green bonds,10.1016/j.jfineco.2021.01.010,original_package_used,True,11652,36,False,True,False,True,False,True,True,True,True,False,True,True,True
189c23ff026d5ab3,JFE,2021,2021,Corporate immunity to the COVID-19 pandemic,10.1016/j.jfineco.2021.03.005,original_package_used,True,15953,29,False,True,False,True,False,False,False,True,True,False,True,False,True
4f91c990f4761830,JFE,2021,2021,Creditor control rights and resource allocation within firms,10.1016/j.jfineco.2020.07.006,original_package_used,True,14311,21,False,True,False,True,False,True,True,True,True,True,True,True,True
c06e7c3c583e7a78,JFE,2021,2021,Death by committee? An analysis of corporate board (sub-) committees,10.1016/j.jfineco.2021.05.032,original_package_used,True,15683,36,False,True,False,True,False,False,False,True,False,False,True,True,True
6e73bf3644098c64,JFE,2021,2021,Debt relief and slow recovery,10.1016/j.jfineco.2020.12.008,original_package_used,True,16298,19,False,True,False,True,False,False,False,True,False,False,True,False,True
bdc2b75244d6362f,JFE,2021,2021,Deleting misconduct,10.1016/j.jfineco.2020.10.002,original_package_used,True,13810,24,False,True,False,True,True,True,False,True,True,False,True,True,True
449b7051bb3bd1c0,JFE,2021,2021,Diagnostic bubbles,10.1016/j.jfineco.2020.06.019,original_package_used,True,12745,13,False,True,False,False,False,False,True,False,False,False,True,False,True
4addf264850c271a,JFE,2021,2021,Did technology contribute to the housing boom? Evidence from MERS,10.1016/j.jfineco.2021.04.002,original_package_used,True,12204,37,False,True,False,True,True,False,False,True,True,False,True,False,True
76f7438c460e8c16,JFE,2021,2021,Directors’ career concerns,10.1016/j.jfineco.2021.02.001,original_package_used,True,10552,23,False,True,False,True,False,False,False,True,True,False,True,True,True
194c89528fc77133,JFE,2021,2021,Dissecting bankruptcy frictions,10.1016/j.jfineco.2021.06.014,original_package_used,True,17865,28,False,True,False,True,False,True,True,True,True,False,True,True,True
